id,contact_country,sub_category,acronym,name,main_category,cost_min,cost_max,cost_absolute
2b76fda90a5a4249a96b01334bacc96b,14,22,VAP,Verein für Anti-Piraterie der Film- und Videobranche,2,,,9000
2b76db2408a3491d98cf576cb2fc97a8,234,21,DOLBY,Dolby Laboratories Inc,2,50000,99999,
2b62b19eee49470187f441b1c13a6e56,155,21,,Rabobank,2,,,500000
2b5632c44b0e4f06b58b941c9f484547,209,22,AILIMPO,Asociación Interprofesional de Limón y Pomelo,2,,,7000
2b48cd77acf7445399c5c1699554d25d,34,41,CSD,Center for the Study of Democracy,4,,9999,
2b455e648ed04a4ca874c96b7e2134f3,108,31,NORSAA,"GUARDIA ZOOFILA AMBIENTALE, POLIZIA VETERINARIA E MEDICINA FORENSE VETERINARIA NORSAA",3,,,428
2b2951963f26474088084a9728cdafd3,233,22,IU,UK HE International Unit,2,50000,99999,
2b212134b56043a7b552a2d2525206d6,233,11,,REBOOT,1,,9999,
2b19627718094778845369e4884d9800,180,31,AGIRAR,Asociatia Grupul de Initiativa Radu Anton Roman,3,,9999,
2b0882871468438faf29fbbe128c7041,21,22,FIAPF,Fédération Internationale des Associations de producteurs de Films Headquarters asbl,2,,,
2b00f0c9521548eb8bbdd9bb88822434,85,61,INSULEUR,Réseau des Chambres de Commerce et d'Industrie Insulaires de l'Union européenne,6,,,52014
2b0023335e7a43fcb58b6b916706a05c,99,62,REC,The Regional Environmental Center for Central and Eastern Europe,6,,9999,
2afe6fb0e32345b9b175266733ad7594,21,22,UIRR,"UIRR, International Union for Road-Rail Combined Transport",2,100000,199999,
2aecbe4f573f44ad91186bd8de78694a,234,22,WSC,World Shipping Council,2,,9999,
2ae922f5e8cc4fc189f20af9d0bf1119,209,31,MCC,Maestranza de Caballería de Castilla,3,,,10000
2ae4a69c1dbe405abaf67a350e4bf164,108,22,A.I.D.EP.I.,Associazione delle Industrie del Dolce e della Pasta Italiane,2,,9999,
2ada9508fe374ae29ab8811c6bd6799c,21,22,AWDC,Antwerp World Diamond Centre,2,,9999,
2ac8ddd36e2c486cabccb3fa5848d9dc,82,21,Oncotest,Oncotest GmbH,2,,9999,
2ac76bdb4f0a42e7963d07e2e9d338f8,21,31,,Change Partnership,3,,,46000
2abda89e35564d01b929a12be4cdbd6e,177,22,AEVP,Associação das Empresas de Vinho do Porto,2,,9999,
2abb7e2fcac14763a14e7fbfe3c62e09,155,22,VisNed,Cooperatie Kottervisserij Nederland (VisNed),2,,9999,
2aa7066eb26b4d348a6469b2228a3f2c,234,21,,SAS Institute,2,300000,399999,
2aa610c8390744b48964c796aee2ffde,75,12,,"Taj, Société d’Avocats",1,25000,49999,
2a98013411054c639c2f5a45ae53369e,82,21,,Beiersdorf,2,50000,99999,
2a91aef55c72457f9d345e44ab5e9647,75,21,RTE,Réseau de transport d'électricité SA,2,,9999,
2a8da6906801483f899e71a40dd3398b,75,31,MedPAN,Mediterranean Protected Areas Network,3,,9999,
2a8bf313b3f142f58ee4c020ddb79e33,75,31,RR,Rainbow Rose,3,,9999,
2a86469823dc4ff38483f0b9ecc7bcec,108,22,CONFEDILIZIA,Confederazione italiana della proprietà edilizia,2,,9999,
2a835210476242fc9d9a87b7317c667b,82,22,DHG,Düngekalk-Hauptgemeinschaft im Bundesverband der Deutschen Kalkindustrie e.V.,2,,,5000
2a81159e272842b9a31d1e8a5b98351b,85,61,BEF,Balkan Economic Forum,6,,,20000
2a6fee9cda444fe0a95ad9b3e13b4530,75,13,,Le Lien Public,1,,9999,
2a6aebbbb5ba419d81b6830fd53e8bd7,21,11,cabinet DN,cabinet DN consulting sprl,1,2250000,2499999,
2a65be613f95415ab5b19cc97ce945e5,108,22,AICA,International Association for Environmental Communication,2,,9999,
2a633bcbfce54b72b24fb98d6b02ee18,82,11,Eupoc,European Power of Complexity GmbH,1,10000,24999,
2a60f11ab9b74418aa7387f9247265c5,82,22,MEG Milch Board,Milcherzeugergemeinschaft Milch Board,2,,,360000
2a5c87a02d9842849890b6a46671f3cc,58,31,J&E,Association Justice & Environment,3,,9999,
2a4f117cc5914b04a6022f8a4a5b3572,233,12,,Avv. Dr. Alessandro Amicarelli,1,,,0
2a39db16b6a84286bc3feed133b675b3,209,21,MIBGAS,Mercado Ibérico del Gas,2,,,
2a35ac63f9e3427e9ec6cb353ef63040,21,13,JYL,Jacques Y. LEIBOVITCH,1,,,
2a2ab1b5fcd14bdc9d228462369650a9,108,11,Inrete,Inrete Srl,1,,,8000
2a2a2b47b323402980c63905bd2c6566,108,11,CSMercury,Centro Servizi Mercury s.a.s.,1,,,5000
2a2a1cc8ed5242ffb1d070d5bddff01f,21,22,,Eurometaux,2,1250000,1499999,
2a246dd0d26c4dd3a7e7ef03575694b8,155,21,KLM,KLM Royal Dutch Airlines,2,50000,99999,
2a092d8aca3146cda9ff810e90317854,127,22,ULESS,Union luxembourgeoise de l'économie sociale et solidaire,2,200000,299999,
29e332f05d33424db71b5241b37f5de5,195,31,ADA,Académie Diplomatique Africaine / African Diplomatic Academy,3,,,
29e332f05d33424db71b5241b37f5de5,195,31,ADA,Académie Diplomatique Africaine / African Diplomatic Academy,3,10000,24999,
29d70cc878c34ef084ebbd669928768d,233,21,EIL,Eurostar International Ltd,2,100000,199999,
29d4b55ef0b64437ba35d81acbb6d39d,108,21,SB Cert,EsseBi Cert sas,2,,9999,
29c9ea3f66cd463397e94fe63548973e,75,21,,LA POSTE,2,600000,699999,
29c9c54f8dba45ef987a7869f1fc3003,155,21,,Unilever,2,500000,599999,
29c7d822b18f4ae6acbace883e010ef7,108,24,LEONI SAS,LEONI SAS,2,,,20000
29c7af36bf9d4aa981280f00d1aa8684,21,41,PABXL,PubAffairsBruxelles ASBL,4,,9999,
29c75f7efb33428b8ec512caf629cebf,155,22,ETIRA,European Toner & Inkjet Remanufacturers' Association,2,10000,24999,
29aaf08513d142fa924809f75f9451e9,82,11,,CNC - Communications & Network Consulting AG,1,,,
29aa90cf28df4118a70fb0f39f68d749,75,12,FVF AVOCATS,FAU Bernard,1,25000,49999,
29a0d49ac8d34369a7cd3d3821a97955,233,22,CIOT,Chartered Institute of Taxation,2,100000,199999,
29956fafdd3d4da6b82a4eaf8a238298,21,31,ENAR,European Network Against Racism,3,,9999,
299514986faa4269a6de40c2eb0bf323,21,31,ELEC,European League for Economic Cooperation,3,,9999,
29903e83389e4a3495f5e7b1738aff06,59,22,,Danish Shipowners Association,2,200000,299999,
298afc5cb4fe4259856790bd085625d3,82,22,HKI,"HKI Industrieverband Haus-, Heiz- und Küchentechnik e.V.",2,50000,99999,
29898e5a315e441c8c99742a265bd4a4,21,22,EDMA,European Diagnostic Manufacturers Association,2,50000,99999,
2985b9841e3347afbce0d73435a54d7f,233,22,DATA,Depositary and Trustee Association,2,,9999,
29820446e7b04fd9943ec8d7228bb5ef,177,62,AICEP,"Agência para o Investimento e Comércio Externo de Portuigal, EPE",6,,,1
297d9d811c3b4b6d8a59f700c274aad1,82,13,IT SCHNITTSTELLE,"Marko Chalupa - Agency for Marketing, Webdesign and Web-development",1,,,35000
297ac4a0f014479892733eb33480391c,209,42,UVIGO,Universidade de Vigo,4,,9999,
296b33c3518d4ac4a091ed56a22ae3dc,155,21,LGI,"Liberty Global, Inc.",2,1000000,1249999,
29550cad0ccf4b6793e09c687dca55fe,215,21,BEMEA,Bunge Ltd,2,200000,299999,
29387aaed1b64de19614ad44f1eaac3f,75,22,EUROSAC,European Federation of Multiwall Paper Sacks Manufacturers,2,,9999,
292ceaebf4bd4435b966c23704d2188f,233,21,Nominet,Nominet UK,2,,9999,
291cae99186e4f208faf6325e425b618,74,22,SAK,The Central Organisation of Finnish Trade Unions SAK,2,50000,99999,
29191e92e54041f9bbb96e78f929ec90,155,21,Philips,Koninklijke Philips,2,1000000,1249999,
291084be13b9479f97be98868277d7f6,214,21,Stena,Stena AB,2,,,50000
28fb0de04ebc4010a7b626bbf58f3830,155,41,KL,Stichting Nederland Kennisland,4,,9999,
28ee1a69354546488069d23bb4103bfa,176,22,PZPRZ,Polski Związek Producentów Roślin Zbożowych,2,,9999,
28ea77dd368a43528cd14f6e40279724,21,13,RMS,Robert VIERHOUT,1,,9999,
28d5e35dfa844ea493333d2b91ea9fb5,82,22,ZAW,Zentralverband der deutschen Werbewirtschaft (ZAW),2,,9999,
28a7c82a969a49e79f2daa074c9df92c,34,31,UBFM,Union of Bulgarian Film Makers,3,,9999,
28a47cfd0c16413bb1ae7220f673c9d6,209,61,ICAM,Ilustre Colegio de Abogados de Madrid,6,,,70000
28a10c23f1974254a4b74c58c94905d5,233,13,,ESB,1,10000,24999,
28a0d26384d34ecbb478407d54117249,34,31,BlueLink.net,BlueLink Information Network,3,,9999,
289691492a484a15b4121c4122050f69,233,21,,ZEAL Network,2,,,5000
288f73fbf5ea4f5eb1e7d540a1e1da61,216,31,(SHRC),Syrian Human Rights Council(,3,,9999,
287fb48276334ca596dcdcd639fc0553,233,41,CER,Centre for European Reform,4,,9999,
287e3ee3c818471faebeb19b544b8d72,82,31,TeleTrusT,TeleTrusT - Bundesverband IT-Sicherheit e.V.,3,,,50000
2877ced759704bf58b496ba2fbad7664,209,31,Access Info,Access Info Europe,3,50000,99999,
2865f856b46b410290d1a83c2223d2d0,155,21,,DURABILIT BV,2,,,0
28572bbc6dd6462d977e8f421f529475,233,31,LACA,Libraries and Archives Copyright Alliance,3,,9999,
2856898da4884441b78bc25a90509abb,21,22,ECCA,EUROPEAN COIL COATING ASSOCIATION,2,,9999,
284b5dc1101343f6a2846a3c25a52c5c,234,12,,Kelley Drye & Warren LLP,1,200000,299999,
284a0fb403524dab82b85d397a886bfb,234,31,,American Committee for East West Accord Ltd,3,,,
284532c69f274ee4be0e893b8e8be48a,233,13,,AMC Strategy,1,,9999,
2826f0aa12e944cf844b1b3d2981ada4,54,21,AATG,AAT Geothermae d.o.o.,2,,,6000
281a6b4863b248aa9033e376ed17a26a,233,11,,BGR Gabara,1,,,0
2817e840aec84476864f2408d241ff2b,99,22,GOSZ,Gabonatermesztők Országos Szövetsége,2,,9999,
2807c4ec5a5c4af4979d42d8e82035dc,209,24,SPC Spain,Shortsea Promotion Centre Spain,2,,9999,
27f9744139794915bb988757cd4fd1de,82,22,DBwV,Deutscher BundeswehrVerband e.V.,2,,9999,
27f4d5ec431d4f2c9118a3f3bef0651e,75,11,HelpAging,HelpAging,1,,,
27d16fc26f434cfab524882004ceea28,105,31,ParentStop,Parentstop Ltd,3,,9999,
27cba67aaa0f4fadb04194df9bb12bf4,209,22,FOMA,ASOCIACION ESPAÑOLA DE FABRICANTES DE ABONOS ORGANO-MINERALES Y ORGANICOS (ORGANIC AND ORGANO-MINERAL FERTILISER MANUFACTURERS´ SPANISH ASSOCIATION),2,,9999,
27c4e487c2d448319e602e02df1c7f63,21,22,AIPCE-CEP,European Fish Processors & Traders Association,2,25000,49999,
27bc52b9644f4f28b90c1250c6f23197,75,31,FIACAT,Fédération internationale de l'Action des chrétiens pour l'abolition de la torture,3,10000,24999,
27baed5b886e4271a494c36fb913dfd9,75,21,,MOBIVIA GROUPE,2,50000,99999,
27a5c8141e68415e988e40c5a4312acd,74,22,SKLL - FREA,Suomen Kylmäliikkeiden Liitto ry - Finnish Refrigeration Enterprices Association,2,,9999,
2795d6155bb04a68baadcd25a064c498,21,22,NATRUE,The International Natural and Organic Cosmetic Association,2,10000,24999,
2786616ff4a24c2cb065b68060ded9b2,82,21,BVDG,Bundesverband Deutscher Galerien und Kunsthändler,2,10000,24999,
277d8ef2c7554483a48e65e4d95a3562,21,41,ecpa2.0,European Centre for Public Affairs 2.0,4,,9999,
277c9a671aaa4f2b86863ee2a3be5bc4,108,31,FOB,European Federation for Freedom of Belief - FoB,3,,9999,
2779579fd16e4fc489796e659df374dc,233,62,,Agriculture and Horticulture Development Board,6,300000,399999,
2775c1df4159412393f57c0ea642d8b0,233,11,EMIG,Ethical Medicines Industry Group,1,,9999,
2762428f42d74f11808c0b51e4a12c88,21,22,Transeo AISBL,"Transeo AISBL, European Association for SME Transfer",2,10000,24999,
27488f9a4805440bb1a09cd6b9ba870b,82,22,HWKNO,Handwerkskammer Niederbayern-Oberpfalz,2,,,40000
27482e042ec74a48bdce63413e7efca0,108,31,,MedReAct Onlus,3,,,
273aad71704c48e89d4003c0cbfc4aff,75,22,CRUN,Coordination Rurale Union Nationale,2,,9999,
272f35bdbadb4213a853ce74f831016a,75,22,OENOPPIA,Oenological Products and Practices International Association,2,,,195790
272e85b82677422b95ae3c5d93fd8732,75,41,AFEC,Association française d'étude de la concurence,4,,9999,
272daef1b1c7469a95a0460e9f495f3e,75,22,ECMF,European Commercial Managers Federation,2,,9999,
272d6a7da47149de9641cc9d5de6517e,21,11,-,AVA & PARTNERS,1,,9999,
2727834e6e2046748d4f30c728126444,14,22,FGW,Fachverband der Gas- und Wärmeversorgungsunternehmungen,2,,9999,
27219f4087d44acc863ba0b7df4cc6f0,233,61,GMC,General Medical Council,6,,9999,
271a001377324a53bb2a04784777fea4,233,24,,Forum Europe,2,,9999,
26fdc3d3a3a0448d98005a0a8530b67a,21,22,ECSPA,European Calcium Silicate Producers Association,2,100000,199999,
26f4b01f9cc545b4aec03b15b3e4d772,14,61,IKW,"Institut für Kommunalwissenschaften, A 4020 Linz",6,,9999,
26e44cfd523b44d3b656ca425db270e6,82,31,,Deutsche Hochschulmedizin e.V.,3,,9999,
26bab36c7adc456aad9de695c2bdd252,75,31,,OLD'UP,3,,9999,
26b96dfe69f9453aa4013824b9363ef9,14,22,VAM,Verwertungsgesellschaft für audiovisuelle Medien,2,,9999,
26ae9bfd252148e787028961f47f3fad,233,21,COP,ConocoPhillips,2,,9999,
269a3f2c07244c6cac61b1a4ee129964,108,22,AISCAT,Associazione Italiana Società Concessionarie Autostrade e Trafori,2,,,120000
2691c21a44f242bbb66203290dbe527b,75,61,ENA,Ecole nationale d'administration,6,50000,99999,
2684a5cb4d704c53a4179c5c248fa862,209,22,,FEDERACION GALLEGA DE COFRADIAS DE PESCADORES,2,,9999,
267d8febe1de490da2d05cad7256ef78,74,22,SY,Suomen Yrittäjät ry,2,100000,199999,
265b571fc65045c9b7401a97b9588e46,21,31,EWL,European Women's Lobby,3,1000000,1249999,
265af910cd8e44e68dc56e4703e93b71,82,21,,Reuter,2,10000,24999,
2659593c610f4fd1af377bc274312810,21,22,CECED,CECED (European Committee of Domestic Equipment Manufacturers),2,400000,499999,
26488dd6c012498dbfc6f10ad973ce7f,233,22,AIC,Agricultural Industries Confederation,2,,9999,
2647282c55054801acc12e81f6534612,233,11,TFA,TIKKUNFENIX ltd,1,,9999,
26445519264b4d1f988d44840893f601,14,21,,EV Group GmbH,2,,9999,
263fb0cfde75407592e0cb56a662fbbe,45,21,Huawei,Huawei Technologies,2,,,3000000
263fb0cfde75407592e0cb56a662fbbe,45,21,Huawei,Huawei Technologies,2,,,3000000
263e4e3a153645ba988b5d19af0df80f,21,22,WEEE Forum,WEEE Forum aisbl,2,,9999,
262f8ae816d84f8ebf26d9c515d28076,176,31,IKMiSI SILK ROAD,The Institute for Intercultural Communication and Interdisciplinary Studies SILK ROAD,3,,9999,
25f6435d9088421fa743e0fc84d1fba9,82,22,VDB,Verband der Deutschen Biokraftstoffindustrie,2,,9999,
25ef094919544ec3a3b0e3a69963ca9c,232,62,ADIA,Abu Dhabi Investment Authority,6,,9999,
25e9077961314ed9af0444bc94808311,21,31,,European Federation of Community of Sant'Egidio AISBL,3,,9999,
25e4ad1ea48c4463ad97c2bce8370f97,75,12,,MEHTIYEVA Kamalia,1,,,
25cf130579fe4f7aa3b8661fbe209c9f,209,24,,Club Financiero Madrid,2,,9999,
25cac01b3f654748901ee2018e70e328,192,11,PRAGMATA INSTITUTE,PRAGMATA SRL,1,300000,399999,
25ca1dd1cd914b08ac626914b4dea59b,155,11,HCGP,Horticonsult.Global Partners BV,1,,9999,
25c6018107cd48a396ecb8111fb22d40,75,21,,ERAMET,2,200000,299999,
25c5247666fe48ef934a575e4acc67b2,13,21,iSignthis,iSignthis Ltd,2,,9999,
25c509e068ca4acf916c7a186befbc00,21,11,,Passerelle public affairs,1,,9999,
25c34ff1abbc4c79bdde66ed12fde210,75,31,Efus,Forum Européen pour la Sécurité Urbaine,3,,9999,
25b77940303c434884ff1dbd5b4f1a2c,226,31,IKV,"IKV, Fondation pour le Développement Economique",3,,9999,
25b77683babc4951b326e37a50643820,21,22,ATEB,Association des Trésoriers d'Entreprise en Belgique,2,,9999,
25afdda96d484c1aa18e5b1d32b3bc87,82,21,Allianz,Allianz SE,2,900000,999999,
25ab013090e9420781287376b9d88b34,21,31,PAE,PAIN ALLIANCE EUROPE,3,,9999,
2597bf6d6ddf4e44a10adba0abfffdb9,214,21,,Ericsson,2,1000000,1249999,
2596a171a24740dbb42bde9e3a5e4457,75,22,AquaFed,AquaFed - The International Federation of Private Water Operators,2,50000,99999,
25951e47b9a34a29a7436d2371186ae3,75,22,WONUC,World Nuclear Council,2,,9999,
256caddec711450189bdc7162a48d7c8,231,22,ULIE,UKRAINIAN LEAGUE OF INDUSTRIALISTS AND ENTREPRENEURS,2,,9999,
255c6008a1054e1aaa995a50cdc4dd97,234,61,IRC,IMMIGRANT RIGHTS COMMISSION,6,,9999,
25525193fafa4c0980fa7b0ae938b247,209,21,,Gestamp Automoción,2,50000,99999,
2545c0b12cfa467186b2788e6ca7b14a,85,22,PSXEM,HELLENIC SYNDICATE OF LAND GOODS TRANSPORT,2,,9999,
253cf7269db840b7b0f1a8e498cb9d3d,233,22,IMEC,ICOMIA MARINE ENGINE COMMITTEE,2,,,19000
2539459bb7364457bb8ab18e0288eb61,233,11,,IPK European Strategy Ltd,1,,9999,
253323c34c0d4fb4aab0827e1a160c26,75,21,,AXA,2,500000,599999,
252b73831bb1403bae5c51fd0426074b,233,22,IPLA,Intellectual Property Lawyers' Association,2,,9999,
25243118cd394f1fa045f163a94cfd12,209,62,AEAC,ASOCIACION DE ABOGADOS CRISTIANOS,6,,9999,
252234ec0fb3417581e0b50d9376cbb8,233,21,PEELIA,PANASONIC EUROPE LTD,2,,9999,
252156e4123449f390569a7328de2019,108,42,IADPS,international académie diplomatique pax et salus,4,,9999,
2516dd62861f42f9a8caba291d1711e0,108,22,ANAV,ASSOCIAZIONE NAZIONALE AUTOTRASPORTO VIAGGIATORI,2,25000,49999,
25020e5e203a4996be58006b45a020cc,209,22,OR.PA.GU.,Organización de Palangreros Guardeses,2,,,10000
2500b087ddee4db0affb0d8b7f86f651,82,22,EUTurbines,EUTurbines,2,300000,399999,
24fe3a2aa4c1480e958d1037b992ae3e,233,61,ECIP,European Cattle Innovation Partnership,6,,,
24f3d55832e44683afab0426e73dc7f9,108,61,AOU Federico II,Azienda Ospedaliera Federico II,6,,9999,
24d96c1af5c54d0db6d723fca92351e9,82,22,vfa,Verband Forschender Arzneimittelhersteller e.V.,2,,,250000
24d95de84c2f41fc861c8c129d54b1b9,196,31,Leader,Citizens Association Leader Plus Banatski Karlovac,3,,,108000
24c2b0934d184feba5b4f6ae6f1fc0ed,209,22,GAC,Gremi d'Àrids de Catalunya,2,,,10000
24b9ada8e8d14c078b847f911d654dce,155,31,EFCA,European Federation of Clean Air and Environmental Protection Associations,3,,9999,
24b7d32cdd3548d1b8849483da2c4139,209,11,AGRONOVO,"Agronovo Ecoloxía, S.L.",1,,9999,
24b5202f60fd46c694739889920f115b,209,22,ANFAC,ASOCIACIÓN ESPAÑOLA DE FABRICANTES DE AUTOMÓVILES Y CAMIONES,2,10000,24999,
24b317b4a5ce4f248abab15ec10110bf,21,22,FEDIAF,Fédération européenne des industries des aliments pour animaux familiers,2,,,700000
2484ec310fee4cb98e9ed9bb0077f58f,75,61,FACCE - JPI,"Joint Programming Initiative on Agriculture, Food Security and Climate Change",6,,9999,
247c841daba84882a7ea1896fad830c3,209,11,Tandem Social,"Tandem Social, SCCL",1,400000,499999,
24631bc2fd384b0790502297a95d8728,233,22,AIG,Advertising Information Group,2,,9999,
2457494e79a84d6e89a62a8fc4e71ca9,75,22,CGI,Confédération Générale des Importateurs,2,,9999,
244fe5de925b4534a81f87a386d30633,233,11,,comZ Ltd.,1,,,
243e5d5a4c73450fa04175d6ece15b59,21,31,KCFE,Kasparov Chess Foundation Europe,3,,9999,
2434244004bc440eb605b92ef48afce8,214,22,,Svensk Handel (Swedish Trade Federation),2,10000,24999,
242b2bef13d543ca8da78cdf2653e87e,214,31,CCB,Coalition Clean Baltic,3,,9999,
2423aae210234c82b9baf293fdf77c18,155,41,ECDPM,European Centre for Development Policy Management,4,,9999,
24208802836b4657a32f43ed524c634a,85,61,DAFNI,Network of Sustainable Aegean Islands,6,,,190000
241d82f46f8f490aa9d34738c4433757,75,24,EEF,European Energy Forum,2,,,366270
240e5fca4b0b45d3b9741a1dcd1bc900,21,22,CECE,CECE - Committee for European Construction Equipment,2,100000,199999,
24064be4dd724e0cbaba11206e2e7ee4,233,11,,Open Road,1,,9999,
2403f052b3804359b7fc3b1d76127733,215,21,ZMH,Zimmer,2,10000,24999,
23f8a59098f54043a5b3a222f17df3bc,85,21,,DAIKIN AIRCONDITIONING GREECE SA,2,,9999,
23e2a9d1b0e54ed69427a6db3c258463,209,12,Iurismatica,Iurismatica Abogados S.L.P.,1,,,350
23d57a31e08e4b4f97554a546104c2a4,21,22,,EuropaBio,2,200000,299999,
23d3374d364540dabf83f712b3f5fe9b,209,22,AOP,Asociación Española de Operadores de Productos Petrolíferos,2,100000,199999,
23baee11d5e54d359df99ca57b807aeb,108,21,,Fastweb S.p.A.,2,,9999,
23b860ab63394014ada40785fe54fdc8,176,22,KIBR,The National Chamber of Statutory Auditors,2,,9999,
23af241ae5f1487cb5f582d7fcef7015,21,,,ViroPharma,,,,
238b0aba5ada431ca6aa5ca7ae7c7741,75,62,ASSPADD,L'ASSOCIATION SAHRAOUIE DE SOLIDARITÉ POUR LE PROJET D'AUTONOMIE  ET DE DÉVELOPPEMENT DURABLE,6,,,10000
237ee10b9b50480ea718d4d703ec42d9,233,22,WMA,The Wealth Management Association,2,,9999,
236c56c408ef487990d90b3e7b1b1958,111,21,,CHAdeMO Association,2,,,10000
236b8bc5a13f453a9e24b8d028951834,233,22,CPT,Confederation of Passenger Transport (UK),2,,,12000
235d62a68235444cbe7d8db7caa73ef0,74,11,,Eurofacts Oy,1,,9999,
23453aeaef2343fd8bfaf94ec66b664c,21,24,BIPAR,BIPAR - European Federation of Insurance Intermediaries,2,200000,299999,
233d82bbcc334c26a7bf0245bdb6774e,21,22,BEMAS,Belgian Maintenance Association,2,,,750
232d28e71bf345c1a8242499fcb1f5af,82,22,VAB,Verband der Auslandsbanken in Deutschland e.V. / Association of Foreign Banks in Germany,2,50000,99999,
232a40d9c4754b6fa7afd3aaa008e574,155,61,,Stadsregio Amsterdam,6,,9999,
2324d259b9c04892950c39334738bf73,21,11,,Afore Consulting,1,400000,499999,
231ee6afa97a4965af2589810c133d0f,233,21,NATS,NATS Ltd,2,300000,399999,
231d81e6b3af4504ad58c0bf95c0ad8c,75,22,IPEDA,Independent Pan-European Digital Association,2,25000,49999,
231878be1a3649b9af62920880d5b7c5,59,22,,Danske Medier,2,50000,99999,
23158a7e256b414b88eae997cb7c0747,75,22,SNEP,Syndicat National de l'Edition Phonographique,2,,9999,
22f8ddf457634281b6cb73840d9242e5,108,22,CNDCEC,CONSIGLIO NAZIONALE DEI DOTTORI COMMERCIALISTI E DEGLI ESPERTI CONTABILI,2,,,0
22e6bb5fd8884993a142fbad34929127,176,31,,Fundacja Nowoczesna Polska,3,,9999,
22dce5c99a8f4ab88798a2859d96affd,155,21,,PaperFoam bv,2,,9999,
22ce2a711fc048d0ba3fc79b1a127a03,21,22,CBTI/BKVT,Chambre belge des Traducteurs et Interprètes,2,,9999,
22c07f698ca847b1b797d95bed3adaa4,14,24,VDFS,VDFS - Verwertungsgesellschaft der Filmschaffenden GenmbH,2,,9999,
22b5cb3d0e64419cb43156cbce5d63fe,74,22,,Suomen Kirjailijaliitto ry.,2,,9999,
22af3593eb834bbfbcb67195bb5084a3,75,22,Fevem,Fédération des entreprises de Veille Média,2,,9999,
22a83344c74345b087cb201a81f69bde,21,22,UEVP,Union of European Veterinary Practitioners,2,,9999,
22a2462be51b4e2c8ab5885871d320fa,108,24,FRui,Fondazione Rui,2,,9999,
2296fee218a64b06887b3bdbbbfbedf9,59,31,,Exopolitics Denmark,3,,9999,
2295cad987db4969a8c2f87085e2b480,14,21,WSTW,WIENER STADTWERKE Holding AG,2,,9999,
228ac26a125344e297c9f32a53f6e024,21,22,eu.bac,European Building Automation and Controls Association,2,100000,199999,
227d1f8c0af04423917c9fae7f04def0,155,22,NRK Verpakkingen,NRK Verpakkingen,2,,9999,
227720cf46d3435593a58508fc8c4eb2,108,22,Coldiretti,Confederazione Nazionale Coldiretti,2,,9999,
22720fa169b243e494a56b9b0dc7f84f,234,11,,International Capital Strategies LLC,1,,9999,
226f0d4c0c8749c590d8ebbeb58428fb,82,24,VG Bild-Kunst,Verwertungsgesellschaft Bild-Kunst,2,,,20000
225c731da694420d9bc88086927355b6,82,22,BAEK,Bundesaerztekammer,2,,9999,
2255f9914b2a4ac3828ab4adcc7056e2,177,11,EUPPORTUNITY,"EUPPORTUNITY (QB, Lda.)",1,400000,499999,
2255ba8908424a50b34505ef9ede60bb,21,21,,Mattheeuws Eric Transport,2,10000000,,
225256db300043f595aee5fde3e1513f,21,61,CCRN,Capital Cities and Regions Network,6,,,0
223cf15662bb4e608e23a12acdf4d5c3,82,22,E.V.V.E.,European Association for the Consumption-based billing of Energy Costs,2,,9999,
223b1138e38a4e8682b89b57f255764c,201,31,AEJ,Association of European Journalists,3,,9999,
222d0cb2552d4008a7c90aad0cd30273,,,,Adidas,,,,
221f5688589d43dc8a7c11a0f348818b,233,24,,The Caravan Club,2,,9999,
2211144c817043d9bb26a253d64c0de1,209,22,CCII,Consejo General de Colegios Profesionales de Ingenieria Informatica de España,2,,9999,
2208b9d69f9f40e88e8089a1b20ed203,108,11,,PARRY E ASSOCIATI,1,10000,24999,
21eb53fb8c3e4e83b5722cc3de7318b7,21,11,,BearingPoint,1,,,0
21e78b5ea6424683938a05de0b652cce,75,21,,SNC-Lavalin,2,,9999,
21e1cb79b04045f7bb889ef1cd6a1dfc,82,31,,PHINEO,3,,9999,
21dd77dfa0c448d6a37f786ce6db923e,21,22,FECIF,Fédération Européenne des Conseils et Intermédiaires Financiers,2,50000,99999,
21d3762f53b841779e35404bafb103a3,58,22,ČBA,Česká bankovní asociace,2,50000,99999,
21ccb222d3f34c939b851fe8e49702e1,74,21,Metsä Group,Metsäliitto Cooperative,2,50000,99999,
21ccb222d3f34c939b851fe8e49702e1,74,21,Metsä Group,Metsäliitto Cooperative,2,50000,99999,
21bed632d3094ecd953a4c1effd767ec,57,41,CMURI,CMU RESEARCH INSTITUTE,4,,9999,
21b0d869a2aa4b79becad1732fa30ffe,108,31,Giolli,Giollia società cooperativa sociale - centro permanente di ricerca e sperimentazione teatrale dei metodi Boal e Freire,3,,9999,
21accad3364f42c5ad42854d7be0c6da,21,22,FTA,Foreign Trade Association,2,,9999,
21a386663d5d41538f43095a1b3a9743,233,22,NFU Scotland,NFU Scotland,2,,9999,
21a1687d1ffc4ead8212d4b0d3c3ccec,233,13,,Christopher Irwin,1,,9999,
2198f05891e84b4ab7afbfcfb981f0f2,75,41,GLFF (IME),Grande Loge Féminine de France (Institut Maçonnique Européen),4,10000,24999,
2192efbc0f2042b5aba8737f980e7570,21,11,,BRM-Europe,1,,9999,
2183e91562234074ada9d4bab4756dbe,21,31,K4I,Knowledge4Innovation,3,,9999,
218253ed3361492ba6967936b73326be,21,24,CMBA,Creative Media Business Alliance,2,,,0
