status,unregistered,ec_representative,created_at,updated_at,date,participants,location,ec_org,cancelled,deregistered,id,subject
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.138729,2015-09-28T01:03:51.137153,2015-07-28T00:00:00,FuelsEurope(b6cae9d3adff42da854f685554551ddf),BERL 09/346,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,cf97797a9ee4cd3e509792ba387e11d7,"Energy Union, ETS revision"
active,,Rolf Carsten Bermig Tomasz Husak,2015-09-28T01:03:51.204549,2015-09-28T01:03:51.203155,2015-07-27T00:00:00,European Chemical Industry Council(a6c703d41db0454a8e6842d7710be777),BERL 09/346,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,9619ac846941fe112d6a9346962246bb,"Competitiveness, TTIP Chemicals, Better Regulation Package"
active,,Fabrice Comptour,2015-09-28T01:03:51.240304,2015-09-28T01:03:51.238876,2015-07-20T00:00:00,IFPI Representing recording industry worldwide(a9ac416b135c458c8565955930bdc60d),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,779361aa538a7746527db4254d45e0e6,role des plateformes numériques
active,,Fabrice Comptour,2015-09-28T01:03:51.293194,2015-09-28T01:03:51.278082,2015-07-17T00:00:00,The EMEA Satellite Operators' Assocation(ec74b47cbd98471e95d5d34b7b35f151),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,cd77dea35a2f8ab848da5094f148c07a,Introductory meeting
active,,Fabrice Comptour,2015-09-28T01:03:51.328513,2015-09-28T01:03:51.327651,2015-07-15T00:00:00,King Digital Entertainment(f340de5f549a4d13970f76883ea05818),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,69710a6c71304f819c9d66e8dfb563e1,Creative industries - DSM
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.378420,2015-09-28T01:03:51.376454,2015-07-15T00:00:00,Bundesverband der Deutschen Industrie e.V.(1697453d55314bb3b62f74187f1a1c48),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,17e322df59dfaa014c0e2b9fd434896f,introductory meeting
active,,Fabrice Comptour,2015-09-28T01:03:51.418595,2015-09-28T01:03:51.417739,2015-07-10T00:00:00,ARD Verbindungsbüro Brüssel(ad9c41f3b1ed4f98b917c64ffe23a361),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,7dd4fdcc8f4c4c0c9fcb623b98fb8bf4,"copyright modernisation, satellite & cable directive"
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.464012,2015-09-28T01:03:51.463173,2015-07-02T00:00:00,Cerame-Unie(d2f4439fdbcc48a8af5440d97eb97be2),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,da0fd5379aa477ee241f5409ffcf63ee,Introductory meeting
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.501299,2015-09-28T01:03:51.500441,2015-06-26T00:00:00,"European Association for the Co-ordination of Consumer Representation in Standardisation(beebf35d42a84d46b5a759e963244499), Bureau Européen des Unions de Consommateurs(c31682e3984046cea559cf23094b1b4a)",Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,635266521aca0de93142c3920a18c836,EU Energy Label
active,,Agnieszka Drzewoska Rolf Carsten Bermig Tomasz Husak,2015-09-28T01:03:51.554490,2015-09-28T01:03:51.552390,2015-06-24T00:00:00,Polskie Stowarzyszenie Branży Zabawek i Artykułów Dziecięcych(9d905a9e751146cead662ba11bc13a9a),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,85dcb0cfbdc55813d6488e012adcc48b,Introductory meeting
active,,Kaius Kristian Hedberg Rolf Carsten Bermig,2015-09-28T01:03:51.596374,2015-09-28T01:03:51.595534,2015-06-16T00:00:00,BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,6ae1ff345814371f8b560d00ded6f084,ETS reform
active,,Fabrice Comptour Kaius Kristian Hedberg,2015-09-28T01:03:51.639212,2015-09-28T01:03:51.638329,2015-06-12T00:00:00,Bureau Européen des Unions de Consommateurs(c31682e3984046cea559cf23094b1b4a),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,e4243deeb1303fc76294d3145771f74f,DSM & forthcoming copyright proposal
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.681517,2015-09-28T01:03:51.679474,2015-06-09T00:00:00,Carbon Capture & Storage Association(099d87b5b5614c27aadf08300e4527ae),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,5726c082de05224ae117c91665f925a1,Carbon Capture & Storage Policy issues
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.727736,2015-09-28T01:03:51.725598,2015-06-08T00:00:00,Polish Electricity Association(63e4a929852e401d9b4edea8af6cab93),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,70375039df3ea21b0ccb9083159d6c5d,Polish Energy market
active,,Kaius Kristian Hedberg,2015-09-28T01:03:51.768534,2015-09-28T01:03:51.767725,2015-06-03T00:00:00,DIE FAMILIENUNTERNEMER - ASU(01fc40fdc0b145a6b02c86ba1a1b9517),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,fe960434992abc714c20c7a0eb675b65,Introductory meeting
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.806274,2015-09-28T01:03:51.805415,2015-05-29T00:00:00,European Chemical Industry Council(a6c703d41db0454a8e6842d7710be777),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,ddd3e982c374f51940d6ad8c9faba049,"ETS, carbon leakage"
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.700636,2015-09-28T01:03:51.699790,2015-06-09T00:00:00,DIGITALEUROPE(3c39e2830d4741ed99f4d21ca05872fa),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,966bdc02eea6defef91f2912e0594142,"Internal Market, Single Market for goods, standardisation, competitiveness"
active,,Rolf Carsten Bermig Tomasz Husak,2015-09-28T01:03:51.745964,2015-09-28T01:03:51.745115,2015-06-04T00:00:00,EuroGeoSurveys - The Geological Surveys of Europe(d2cc2fd146a64d7fbeb51002fbe38fd1),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,6284c188c903b56d9bdb92c03fd939bc,Introductory meeting
active,,Rolf Carsten Bermig Tomasz Husak,2015-09-28T01:03:51.786289,2015-09-28T01:03:51.785452,2015-05-29T00:00:00,The European Steel Association(aa63787c20ea48159767ec3551e19e1b),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,83114e52991265b6e732f7220f27b9bc,"Energy Intensive Industries, ETS, HLG EII"
active,,Kaius Kristian Hedberg Agnieszka Drzewoska,2015-09-28T01:03:51.828047,2015-09-28T01:03:51.827202,2015-05-27T00:00:00,Remote Gambling Association Limited(39e12b6922414e82a4231f9139f705fe),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,a87c8ad17e2f92022fe2b1ad14640e00,EU Gambling
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.869361,2015-09-28T01:03:51.868552,2015-05-22T00:00:00,Kellogg Company(ed9da75908bf412aafa332515b8ef9f6),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,ee98c4b8075acf4ea5f66e5cac95e32f,"Food related policy issues, and in particular the Commission strategy on nutrition, health and food innovation"
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.915645,2015-09-28T01:03:51.914747,2015-04-28T00:00:00,Union of European Beverages Association(3c564b23a5ba409ca5d1bc1810ec157e),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,0ccbb70aac2bbd7b0e0e42ac108807d2,To introduce the organisation and its priorities
active,,Rolf Carsten Bermig Tomasz Husak,2015-09-28T01:03:51.961842,2015-09-28T01:03:51.960989,2015-04-21T00:00:00,CECED (European Committee of Domestic Equipment Manufacturers)(2659593c610f4fd1af377bc274312810),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,5ab184c33999628e307296859cda3086,"CECED vision project: Promoting Jobs, Growth, Skills, Innovation and Sustainability, European home appliance industry and DG Growth"
active,,Rolf Carsten Bermig,2015-09-28T01:03:52.003902,2015-09-28T01:03:52.001911,2015-04-17T00:00:00,The Coca-Cola Company(d969d6ba0b04431cbbbb7ef6e8a046c5),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,fe3782385f0e301f162f35602402ef59,Intro meeting
active,,Rolf Carsten Bermig,2015-09-28T01:03:52.050105,2015-09-28T01:03:52.049274,2015-04-16T00:00:00,Verband Deutscher Maschinen- und Anlagenbau e.V.(814b9d542d564183baf25a250de028cd),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,e8eb2e78790ed9450aff7d1e2a37a00a,Introductory meeting
active,,Tomasz Husak Rolf Carsten Bermig,2015-09-28T01:03:52.088727,2015-09-28T01:03:52.087893,2015-04-08T00:00:00,EUROCHAMBRES – Association of European Chambers of Commerce and Industry(e6f3358a5be24eebaecb199ca3923bc9),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,fa606f424757c917b76bd6e7d21f82ad,"The future of SBA, SME policy & test, Enterprise Europe Network & Easme, Internationalisation, Comp Council"
active,,Tomasz Husak Rolf Carsten Bermig,2015-09-28T01:03:52.191006,2015-09-28T01:03:52.190096,2015-03-13T00:00:00,European Chemical Industry Council(a6c703d41db0454a8e6842d7710be777),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,a107c8690b18d783738adb5730b66a80,"Energy, Competitiveness, Trade"
active,,Fabrice Comptour,2015-09-28T01:03:52.230382,2015-09-28T01:03:52.229919,2015-03-03T00:00:00,Deutsche Post DHL Group(4e0307cdbc9c44e2a3ff5125c1c50367),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,5f7b4e14eaf16e4ff43a12bae2b24812,Introductory meeting
active,,Justyna Morek,2015-09-28T01:03:52.254417,2015-09-28T01:03:52.253964,2015-01-20T00:00:00,Verband der Automobilindustrie(996c56b9a1354c5392858792eb95261b),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,06de7461de0cf37503de1053eebc3303,EXCHANGE OF VIEWS ON CURRENT TOPICS
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.288024,2015-09-28T01:03:52.285890,2015-07-23T00:00:00,Stichting ERGO Network(46b40c5013554693b9ce6dc796566f3a),"Brussels, Belgium",,False,,1e68f639382c1309c92de5f5e36de6bf,Roma issues
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.341262,2015-09-28T01:03:52.339176,2015-07-02T00:00:00,Svaz obchodu a cestovního ruchu ČR(66637f67c84f4dcf9b4e01fdd219da8d),"Brussels, Belgium",,False,,13aeb23f4448f1572d380caaa824e0e1,Consumers affairs and the Retail industry
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.378587,2015-09-28T01:03:52.377741,2015-06-26T00:00:00,Svaz obchodu a cestovního ruchu ČR(66637f67c84f4dcf9b4e01fdd219da8d),"Prague, Czech republic",,False,,4837b17b7f2d1d717d8fd033957c9633,"Public documents, Insolvency, Digital contracts"
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.419902,2015-09-28T01:03:52.418706,2015-06-11T00:00:00,Open Society European Policy Institute(fa3ba49879924f28b3fc557c7150c775),"Brussels, Belgium",,False,,071a5ce72d13f60e6c750b3f586ec3b3,Progress on Roma inclusion
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.451306,2015-09-28T01:03:52.450014,2015-04-24T00:00:00,Mladá fronta a.s.(38764ca365a84a95b1346c8c335ac9ea),"Prague, Czech republic",,False,,021983550335d01d0e4ae6008bfefcfc,"Digital Single Market, Digital contracts proposal, Data protection reform"
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.475882,2015-09-28T01:03:52.475393,2015-01-16T00:00:00,"Sodexo SA(506ecf300c5542549fc4823b39b958ef), GlaxoSmithKline(7bbb7dc5cc08496c851b30140cd4f5bd), IBM Corporation(2e4944c46cf1406fa0f23c7c4383c129), Czech Power (CEZ)(d546d7dcc7a9460f81dfd8f01173bd23), Microsoft Corporation(41a6a25faeb740e99d888a7e501e7008), ABB(b5a5b303b4cc426c94d5c1ec2f974d7b), Novartis International AG(c299640936ce4ef9abad49a9f113e6bd), Accenture International SARL(0a987550ab3d482c91b1736aa5b129d1), Erste Group Bank AG(3bdb183cfaca4ec0a24efc82552e21e8)","PRAGUE, CZECH REPUBLIC",,False,,c85e6e9bfa4cad2889611cd587981eac,Round Table on Gender Diversity
active,,Monika Ladmanova,2015-09-28T01:03:52.636602,2015-09-28T01:03:52.635464,2015-07-23T00:00:00,Amnesty International European Institutions Office(36a480bcd35c40ccb8e50476db23a32c),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,dbeffffb62457b618fb8bdd67df20065,Infringment cases
active,,Monika Ladmanova,2015-09-28T01:03:52.660659,2015-09-28T01:03:52.660050,2015-07-16T00:00:00,Stichting ERGO Network(46b40c5013554693b9ce6dc796566f3a),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,4495b0f3e51c4cb896ab68b84e5a6926,Roma issues
inactive,,Simona Constantin Eduard Hulicius,2015-09-28T01:03:52.686697,2015-09-28T01:03:52.686150,2015-07-15T00:00:00,Uber(dcef2aab6db3488281f884d43e5eea2c),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,e6bba8107e308b3fd987f8486f267ce4,Sharing economy and new business models opportunities
active,,Renate Nikolay,2015-09-28T01:03:52.758035,2015-09-28T01:03:52.757165,2015-07-01T00:00:00,Gesamtverband der Deutschen Versicherungswirtschaft e.V.(10458085048d449aa9ae55c9fd2f0296),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,1abb23dcbc119d3b829f2ee449a815be,Data protection
active,,Renate Nikolay,2015-09-28T01:03:52.783500,2015-09-28T01:03:52.783066,2015-06-29T00:00:00,Facebook Ireland Limited(f54ef0b0a4da4700b2168654f2d3d0aa),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,5547e212bb994b51df4aec026d4e7197,Women and tech
active,,Kevin O'Connell,2015-09-28T01:03:52.811170,2015-09-28T01:03:52.810678,2015-06-25T00:00:00,Yahoo! EMEA Ltd.(d26130d2670e4b0ea64a24d1491ce335),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,bf38ddc103f704a3f72b8223b705d75a,Data protection
active,,Kevin O'Connell,2015-09-28T01:03:52.850691,2015-09-28T01:03:52.848920,2015-06-25T00:00:00,Computer & Communications Industry Association(eedb15bbd9d2425ba0d7d6b019d69895),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,d4b179c9d8c5447961f9ff089244ad96,Data protection
active,,Daniel Braun,2015-09-28T01:03:52.892947,2015-09-28T01:03:52.892114,2015-06-24T00:00:00,"European Jewish Congress European Office(88afea3d8891410483ffc45ecd2e351c), Transatlantic Institute(9de968409a544af4957033d1cd56d019)","Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,c4af40c72f01bc155669caf729d12a11,Colloquium on Fundamental rights
inactive,,Eduard Hulicius Simona Constantin,2015-09-28T01:03:52.942450,2015-09-28T01:03:52.940333,2015-06-24T00:00:00,Bureau Européen des Unions de Consommateurs(c31682e3984046cea559cf23094b1b4a),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,ab12b349c0701dd007e746cc8b3c7c0d,Energy Union
active,,Kevin O'Connell,2015-09-28T01:03:52.984063,2015-09-28T01:03:52.983250,2015-06-18T00:00:00,"Wal-mart Stores, Inc. and its subsidiaries and affiliates(66b54aab907d43c6ae00f3c63438f931)","Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,3ee0deb77c6e01ee8f8cdf465c517fcb,Data protection reform
active,,Monika Ladmanova,2015-09-28T01:03:53.028260,2015-09-28T01:03:53.027403,2015-06-05T00:00:00,AGE Platform Europe(38dbbe063e774a929eb3f38b25653846),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,343caadce5c91a6386e01bb66d8b5d99,EC Work Programme
active,,Monika Ladmanova,2015-09-28T01:03:53.065782,2015-09-28T01:03:53.064983,2015-05-26T00:00:00,Stichting ERGO Network(46b40c5013554693b9ce6dc796566f3a),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,8b432dd99172459563b62de5f776bcc7,Roma issues
active,,Kevin O'Connell,2015-09-28T01:03:53.109153,2015-09-28T01:03:53.116899,2015-05-11T00:00:00,Copyright for Creativity(3880d4a3b3d244709158aae889c948c5),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,393b5137f540e86c6a932c67cbf48e05,Digital Single Market Strategy and review of the EU’s copyright framework
inactive,,Monika Ladmanova Simona Constantin Eduard Hulicius Daniel Braun,2015-09-28T01:03:53.148546,2015-09-28T01:03:53.146540,2015-05-06T00:00:00,The General Council of the Bar of England and Wales(7160fa51143b4928ae86fd2adb08aea6),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,183eb2b1e0b3bb5262464a474cf1509d,General agenda of Commissioner for Justice
active,,Kevin O'Connell,2015-09-28T01:03:53.195055,2015-09-28T01:03:53.194229,2015-03-24T00:00:00,Kreab(3f700b386a2142dc9d9ac3b3a02e8df4),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,60fd35f523801aa3e50bd30f290a1a54,Data protection (international aspects)
active,,Monika Ladmanova,2015-09-28T01:03:53.239110,2015-09-28T01:03:53.237157,2015-03-09T00:00:00,Women's Eco-nomic and Social Think Tank(2caaf3a031c04916b1ceb9b681962b84),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,2758de391a849fb237399613a9e33f46,Female enterpreneurship
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.848705,2015-09-28T01:03:51.847873,2015-05-26T00:00:00,FuelsEurope(b6cae9d3adff42da854f685554551ddf),Brussels,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,29b06eb21cb31eda2087952e4f0c1b5d,ETS & Reach
active,,Fabrice Comptour Kaius Kristian Hedberg Rolf Carsten Bermig,2015-09-28T01:03:51.895495,2015-09-28T01:03:51.893362,2015-05-18T00:00:00,Microsoft Corporation(41a6a25faeb740e99d888a7e501e7008),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,2e18989969450595a8ad4bd00e47405b,Presentation of a study
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.943196,2015-09-28T01:03:51.941103,2015-04-23T00:00:00,Manufacture Française des Pneumatiques Michelin(d1a1962721014154aadfd4909d9ad7f0),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,389f3944174b22a81766eded64cf1d0c,Circular Economy
active,,Rolf Carsten Bermig,2015-09-28T01:03:51.982048,2015-09-28T01:03:51.981227,2015-04-21T00:00:00,EPPA SA(767e5d7ed903447c908ef2dc008495e1),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,777e5e92b9636a6e8cc020d2798c7dc9,Intro meeting
active,,Agnieszka Drzewoska Rolf Carsten Bermig,2015-09-28T01:03:52.028583,2015-09-28T01:03:52.027731,2015-04-17T00:00:00,PlasticsEurope(73eed5cf3c284c60b7fc95ff7fa73ca5),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,f1b2f6587e6342e88c536221e04d4cb5,French suspension of the use of Bisphenol A (BPA)-based materials for packaging products
active,,Rolf Carsten Bermig,2015-09-28T01:03:52.070253,2015-09-28T01:03:52.069417,2015-04-16T00:00:00,Verband Deutscher Maschinen- und Anlagenbau e.V.(814b9d542d564183baf25a250de028cd),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,c2d0fe3d30d3aacc3813e879d46dec17,Present the association - intro meeting
active,,Justyna Morek,2015-09-28T01:03:52.112894,2015-09-28T01:03:52.110747,2015-03-26T00:00:00,"FIGIEFA - Fédération Internationale des Grossistes, Importateurs & Exportateurs en Fournitures Automobiles / International Federation of Automotive Distributors(67440b6ea1cf4b9f9929f9087fcf9869), European Council for Motor Trades and Repairs(7c26cd087437452d91b374b07f01a159), European Committee for Co-operation of the Machine Tool Industries(4ee1815f3b0143d19f3a33e1db1a4f0b)",Berl,Cabinet members of Commissioner Elżbieta Bieńkowska,False,,2709bfe60e44577d2dd33d3fa77f4a99,Motor Trades & Repairs
active,,Rolf Carsten Bermig,2015-09-28T01:03:52.213868,2015-09-28T01:03:52.213010,2015-03-13T00:00:00,Daimler Aktiengesellschaft(0dd4cb5b405244ec8a14818b14730fce),"Berlaymont, Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,30026651e26e1c0ae12f1c50d5ba391a,Introductory meeting
active,,Kaius Kristian Hedberg Fabrice Comptour,2015-09-28T01:03:52.243264,2015-09-28T01:03:52.242745,2015-02-26T00:00:00,Deutsche Post DHL Group(4e0307cdbc9c44e2a3ff5125c1c50367),"Brussels, Belgium",Cabinet members of Commissioner Elżbieta Bieńkowska,False,,fc4936faf64c80197217e39b6e6e52a1,e-commerce and parcel delivery
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.267184,2015-09-28T01:03:52.265923,2015-07-24T00:00:00,Women's Entrepreneurship Academy(ddd66293bd2d46ed91c695743b53c34d),"Brussels, Belgium",,False,,7e1178f4449f60cab48bb0867196e720,Gender equality
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.311774,2015-09-28T01:03:52.310887,2015-07-16T00:00:00,Amazon Europe Core SARL(6ca65f0cfbdd489d8ef6dc9c25c52a04),"Brussels, Belgium",,False,,7fc0a2c4adebd04d0ff7867988a82010,Digital single market and consumer protection online
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.360522,2015-09-28T01:03:52.358416,2015-06-29T00:00:00,Združenje Manager(b1556aa4aa184895966a7698a7cc5077),"Ljubljana, Slovenia",,False,,87852ca45aa6b084665588e0025f1757,"Women on boards proposal, Slovenian experience with the gender issues in the business environment"
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.400939,2015-09-28T01:03:52.398953,2015-06-24T00:00:00,Conseil des Notariats de l'Union Européenne(c6e3fe2a365f44d8be7ce4313ce40a65),"Brussels, Belgium",,False,,1db6e34b405795d96d1921e9585df7d8,"Civil law, Civil justice files"
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.432057,2015-09-28T01:03:52.431597,2015-05-04T00:00:00,Transatlantic Institute(9de968409a544af4957033d1cd56d019),"Brussels, Belgium",,False,,51341d3a5cf1b6bc0dcfea0bfe832656,Fundamental rights
active,,Commissioner Věra Jourová,2015-09-28T01:03:52.461928,2015-09-28T01:03:52.461428,2015-03-11T00:00:00,"European Federation of National Associations of Measurement, Testing and Analytical Laboratories(a5eb098b80d7459f9a6ac47b570bb9ef)","Brussels, Belgium",,False,,475cc1a3672ab81354e4a2c10d4e4a3e,Standardisation and international agreements
active,,Monika Ladmanova,2015-09-28T01:03:52.623628,2015-09-28T01:03:52.622390,2015-07-24T00:00:00,Women's Entrepreneurship Academy(ddd66293bd2d46ed91c695743b53c34d),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,0d02c3bdbc5192a023b9b5adf2af2751,Gender equality
active,,Monika Ladmanova,2015-09-28T01:03:52.647290,2015-09-28T01:03:52.645904,2015-07-23T00:00:00,Stichting ERGO Network(46b40c5013554693b9ce6dc796566f3a),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,f86fbb5b8a0df15ecf10301e3789e84f,Roma issues
active,,Eduard Hulicius,2015-09-28T01:03:52.672720,2015-09-28T01:03:52.672267,2015-07-16T00:00:00,Amazon Europe Core SARL(6ca65f0cfbdd489d8ef6dc9c25c52a04),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,bd5d15d64825b66267cce7d9668766e2,Digital single market and consumer protection online
active,,Eduard Hulicius,2015-09-28T01:03:52.736877,2015-09-28T01:03:52.736006,2015-07-15T00:00:00,ALLO TAXI SAS - Les Taxis Bleus(bb7430d5363047e1845c879d5d71b2b3),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,0b843f529e9b50253e7945d68d39c763,Sharing economy and new business models opportunities
active,,Daniel Braun,2015-09-28T01:03:52.773325,2015-09-28T01:03:52.772851,2015-06-30T00:00:00,European NGO Alliance for Child Safety Online(77d41e86a8264ff2bed225a417187d9f),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,e7b098415bc93fa03b934bf1c32413a6,Children protection for online content
active,,Kevin O'Connell,2015-09-28T01:03:52.794989,2015-09-28T01:03:52.793927,2015-06-25T00:00:00,Information Technology Telecommunications and Electronics Association(d0eb780d92814b9b873be96ccc6a8ba8),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,6a7db96ced6f67ffd83376e048a2cfd9,Data protecion
active,,Kevin O'Connell,2015-09-28T01:03:52.836064,2015-09-28T01:03:52.835171,2015-06-25T00:00:00,Delta Holding(3eacc1e29b4d4837b15238970c9e76d0),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,96be8cd066e951da85f1cc569c5a56a8,Rule of law in Serbia
active,,Kevin O'Connell,2015-09-28T01:03:52.868224,2015-09-28T01:03:52.866097,2015-06-25T00:00:00,Sacchi Consulting(d07d8ab248524347904167b28be9fdc6),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,280af559f35e060e79748f3076ba559f,Communication
inactive,,Simona Constantin Eduard Hulicius,2015-09-28T01:03:52.964811,2015-09-28T01:03:52.962780,2015-06-23T00:00:00,GSMA Europe(bd926a6fca154450bd2b60a73872b9a1),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,95f6e4602a01982f63d6fd8cfe73f625,Digital single market
active,,Kevin O'Connell,2015-09-28T01:03:53.006747,2015-09-28T01:03:53.004768,2015-06-16T00:00:00,Deutsche Telekom(aad6b3768d474cad8b35b15b246a3e8f),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,fdd730b65fe443d20c8fc79d5249e472,Data protection reform
active,,Renate Nikolay Simona Constantin,2015-09-28T01:03:53.049143,2015-09-28T01:03:53.047058,2015-06-04T00:00:00,Association Française des Entreprises Privées(60d3c1b4afe345ea82a1d3d88480fb33),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,5ac6aceb74881b0f1eba004b9af06a76,"Shareholder Rights Directive, Data Portection"
inactive,,Renate Nikolay Monika Ladmanova,2015-09-28T01:03:53.086703,2015-09-28T01:03:53.085845,2015-05-21T00:00:00,Women In Parliaments Global Forum(f26956bd0ff348b19b5237b4370890b4),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,8e22a83693d34fb9d34a4d2fb593b87d,Gender equality
active,,Monika Ladmanova,2015-09-28T01:03:53.179225,2015-09-28T01:03:53.177644,2015-04-08T00:00:00,Confederation of Family Organisations in the European Union(583c8e58fb914d11834d1644562e5dca),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,4bb22cd1e3d270e0910a35d1b0c5748b,Family issues
active,,Monika Ladmanova,2015-09-28T01:03:53.219154,2015-09-28T01:03:53.217062,2015-03-18T00:00:00,Transparency International(771d1875a43247c2af0b1426bdcefa69),"Brussels, Belgium",Cabinet members of Commissioner Věra Jourová,False,,628d2348173719970b5e7e5c107a0da4,Shareholders Rights Directive and Corporate Social Responsibility
